cpt,total_count,association,resolveFroms
C9604,18881,3.7634044249551524,93005|93459|93455|93461|96374|96372|96375|96365|G0269|93458|96360|96376|93454|93457|99157|99156|37236|36215|93460|36430|93041|12002|36140|93000|36247|33210|93463|36600|51702|36245|94002|93226|36000|93225|36200|96373|92975|36246|76000|36216|93456|36410
80053,5020,1.0005979669124976,80048|82947|82565|84520|84132|84295|84155
0481,4854,0.9675104644209687
0278,4816,0.959936216862667
0636,4737,0.9441897548335659
C1874,4656,0.9280446481961332
C1769,4552,0.9073151285628862
0272,4498,0.896551724137931
C1887,4456,0.8881801873629659
Q9961,4212,0.8395455451465019,Q9967|Q9966|Q9965
J2250,4161,0.8293801076340442
J3010,3992,0.795694638230018
C1725,3857,0.7687861271676301
J1644,3819,0.7612118796093282
C1894,3521,0.7018138329679091
0730,3308,0.6593581821805861
0250,3265,0.650787323101455
0305,3145,0.6268686466015547
0301,3103,0.6184971098265896
0300,3099,0.6176998206099262
C1760,2508,0.49990033884791707
36415,2426,0.4835559099063185,99211
85347,2395,0.4773769184771776
G0306,2238,0.44608331672314133,85027|85014|85018|85049|85007|85048
85025,2012,0.40103647598166237
0370,1829,0.3645604943193143
85610,1687,0.3362567271277656
92943,1550,0.30894957145704605,C9600|96361|96366|92937|92920|96368|92928|96367|92924|37246|37247|92933
J7030,1432,0.2854295395654774
J0583,1417,0.2824397050029898
0637,1382,0.27546342435718557
0258,1352,0.26948375523221046
0270,1258,0.25074745864062187
0710,1170,0.2332070958740283
80061,1139,0.22702810444488739
A9270,1111,0.22144707992824397
0762,1081,0.2154674108032689
G0378,1028,0.20490332868247957
85730,954,0.1901534781742077
0480,907,0.1807853298784134
C1884,870,0.17341040462427745
82962,869,0.17321108232011162
0255,815,0.16244767789515646
84484,796,0.15866055411600558
83735,610,0.12158660554116006
36558,593,0.11819812637034084,71046|76942|36002|36005|36569
J2001,585,0.11660354793701415
0324,532,0.10603946581622484
J1200,497,0.09906318517042056
92978,479,0.09547538369543553
83036,463,0.09228622682878214
J3490,455,0.09069164839545545
C1753,455,0.09069164839545545
0260,444,0.08849910304963125
J2405,434,0.0865058800079729
J0360,429,0.08550926848714371
80069,426,0.0849113015746462,80047|80076|80051|82435|82310|82374|82040
0372,425,0.08471197927048037
0259,419,0.08351604544548535
82550,400,0.07972892166633447
0450,397,0.07913095475383695
C8930,384,0.07653976479968108,93306|C8929|93308
0460,383,0.07634044249551525
J7040,371,0.07394857484552521
86900,364,0.07255331871636436
86901,362,0.07215467410803268
J0153,359,0.07155670719553518
J2270,358,0.07135738489136935
86850,347,0.06916483954554514
J1815,340,0.0677695834163843
01920,337,0.06717161650388678,93312|C8924|93971|92960|93976|92950|93975|93978|99202|93979|99212|99214|99226|99217|99281|99283|99225
82553,320,0.06378313733306758
0483,298,0.05939804664141918
J7050,293,0.05840143512058999
0271,283,0.05640821207893163
83880,274,0.054614311341439105
0402,274,0.054614311341439105
82948,261,0.05202312138728324
0361,250,0.04983057604145904
C1893,249,0.049631253737293206
0302,245,0.04883396452062986
0306,234,0.04664141917480566
0320,230,0.04584412995814231
93351,228,0.045445485349810646,93798|93017|93797|93307|93018|93350
0410,214,0.04265497309148894
93571,208,0.04145903926649392
0279,201,0.04006378313733307
0943,172,0.03428343631652382
J1650,166,0.0330875024915288
0309,162,0.032290213274865455
94060,154,0.03069563484153877,94640
U0002,153,0.030496312537372932,U0003|U0004
J1327,150,0.029898345624875422
0254,146,0.02910105640821208
78452,143,0.02850308949571457,A9540|78582|A9558|76377|78580|A9567
C1751,142,0.028303767191548736
0371,142,0.028303767191548736
J1940,139,0.027705800279051226
84443,137,0.027307155670719552
0202U,135,0.026908511062387883,87635|87502|87636|87633|87631|87486|87581
J1170,134,0.026709188758222046
C9605,133,0.02650986645405621
J0690,129,0.025712577237392863
J3246,124,0.024715965716563683
80307,121,0.024117998804066176,81001|81003|82570|84156|83789
J0461,115,0.022922064979071156
0379,115,0.022922064979071156
C1766,109,0.02172613115407614
J2930,107,0.02132748654574447
C1885,106,0.021128164241578633
0360,105,0.020928841937412797
0921,102,0.020330875024915287
0940,97,0.019334263504086107
C9601,96,0.01913494119992027
C1726,94,0.018736296591588597
0761,91,0.01813832967909109
82810,91,0.01813832967909109,82803|94762
84100,87,0.017341040462427744
C1757,87,0.017341040462427744
J2370,84,0.016743073549930237
C1876,84,0.016743073549930237
J7060,81,0.016145106637432727
C9803,76,0.015148495116603548
0771,75,0.014949172812437711
0251,74,0.014749850508271876
71010,72,0.014351205899940203
0307,71,0.014151883595774368
Q9957,70,0.013952561291608531
J2720,69,0.013753238987442695
0482,68,0.013553916683276858
0622,66,0.013155272074945186
0343,64,0.012756627466613515
0252,62,0.012357982858281841
85576,61,0.012158660554116005
G0379,61,0.012158660554116005
90674,61,0.012158660554116005,Q2038|Q2039|90658|Q2036
0323,60,0.01195933824995017
37244,59,0.011760015945784333,36252|37221|36225|36223|75635|36222|37226|75774|37227|75600|36221|75756|36226|75820|36251|37237
83690,58,0.011560693641618497
71020,58,0.011560693641618497
Q0163,58,0.011560693641618497
85379,57,0.011361371337452662
0341,57,0.011361371337452662
J2785,56,0.011162049033286825
92979,56,0.011162049033286825
J3475,56,0.011162049033286825
0352,55,0.010962726729120988
0510,50,0.009966115208291808
C1724,49,0.009766792904125972
A6258,49,0.009766792904125972
93325,49,0.009766792904125972
76936,48,0.009567470599960135,93926|93931|93923|93922
J1720,44,0.00877018138329679
36416,44,0.00877018138329679
93799,44,0.00877018138329679
G0008,44,0.00877018138329679
