cpt,total_count,association,resolveFroms
37252,3,1.5,99211
J3010,2,1.0
85025,2,1.0
C1753,2,1.0
J2250,2,1.0
Q9967,2,1.0
C1769,2,1.0
C1874,2,1.0
C1725,2,1.0
C9775,2,1.0
J1644,2,1.0
C1894,2,1.0
0305,2,1.0
0761,2,1.0
0636,2,1.0
0301,2,1.0
0481,2,1.0
0272,2,1.0
0278,2,1.0
J2001,1,0.5
37225,1,0.5
99152,1,0.5
80048,1,0.5
C1760,1,0.5
C1724,1,0.5
75710,1,0.5
75625,1,0.5
99153,1,0.5
37253,1,0.5
C1887,1,0.5
36415,1,0.5
J0360,1,0.5
85730,1,0.5
85610,1,0.5
0323,1,0.5
0371,1,0.5
0300,1,0.5
0361,1,0.5
G0463,1,0.5
J7040,1,0.5
80053,1,0.5
85347,1,0.5
37186,1,0.5
37799,1,0.5
C1757,1,0.5
C1714,1,0.5
76937,1,0.5
0710,1,0.5
0250,1,0.5
0637,1,0.5
0402,1,0.5
