cpt,total_count,association,resolveFroms
12001,2,2.0,93005
70450,1,1.0
86850,1,1.0
12016,1,1.0
86901,1,1.0
13153,1,1.0
90471,1,1.0
13152,1,1.0
90715,1,1.0
99284,1,1.0
37606,1,1.0
36415,1,1.0
86900,1,1.0
0771,1,1.0
0450,1,1.0
0636,1,1.0
0730,1,1.0
0351,1,1.0
0300,1,1.0
0302,1,1.0
0309,1,1.0
