cpt,total_count,association,resolveFroms
37242,14,1.75,37236
0236T,8,1.0
J3010,6,0.75
0272,6,0.75
0636,6,0.75
0278,6,0.75
37224,6,0.75,G0269|36246
0323,5,0.625
0300,5,0.625
J2250,5,0.625
C1769,5,0.625
J1644,5,0.625
C1894,5,0.625
85027,5,0.625,85014|85049|85018
80069,5,0.625,80048|82565
0710,4,0.5
0250,4,0.5
0305,4,0.5
0301,4,0.5
0360,4,0.5
0370,4,0.5
99152,4,0.5,94762
85610,3,0.375
36415,3,0.375
0730,3,0.375
C1760,3,0.375
0258,3,0.375
C1887,3,0.375
Q9967,3,0.375
85730,2,0.25
85025,2,0.25
J0360,2,0.25
0481,2,0.25
0270,2,0.25
C1876,2,0.25
C1724,2,0.25
99153,2,0.25
C1725,2,0.25
81025,2,0.25
0361,2,0.25
80053,2,0.25
85347,2,0.25
82948,2,0.25
J2370,2,0.25
J2405,2,0.25
0238T,2,0.25
J0690,2,0.25
C1714,2,0.25
37225,1,0.125
A9270,1,0.125
0637,1,0.125
0255,1,0.125
J1170,1,0.125
J7030,1,0.125
C1751,1,0.125
86900,1,0.125
86901,1,0.125
82803,1,0.125
76001,1,0.125
86850,1,0.125
J0131,1,0.125
0320,1,0.125
C2623,1,0.125
C1874,1,0.125
0371,1,0.125
29807,1,0.125
C1713,1,0.125
29806,1,0.125
23415,1,0.125
C1885,1,0.125
71010,1,0.125
0324,1,0.125
0480,1,0.125
U0003,1,0.125
87081,1,0.125
83036,1,0.125
C1726,1,0.125
83970,1,0.125
J2710,1,0.125
37221,1,0.125
J2704,1,0.125
0306,1,0.125
0251,1,0.125
0761,1,0.125
0252,1,0.125
0460,1,0.125
