cpt,total_count,association,resolveFroms
61770,1,1.0
0250,1,1.0
0450,1,1.0
0420,1,1.0
0320,1,1.0
0922,1,1.0
0730,1,1.0
0300,1,1.0
0131,1,1.0
0139,1,1.0
0489,1,1.0
0402,1,1.0
