cpt,total_count,association,resolveFroms
31530,821,1.471326164874552,93005|96374|96375|96361|96360|96376|31575|96365|96372|92511|99157|99156|96366|36000|93041|76000|94002|36600|43752|96367
0360,488,0.8745519713261649
00320,457,0.8189964157706093,99285|99284|99283|94640|31622|99218|99282|94760|G0463|94761|99281|99219|94660|99152|99211|31645|99235|99214|92950
0636,439,0.7867383512544803
0450,343,0.6146953405017921
J2704,321,0.5752688172043011
J2405,256,0.45878136200716846
J1100,254,0.4551971326164875
J3010,247,0.44265232974910396
0320,226,0.4050179211469534
0710,226,0.4050179211469534
0250,224,0.4014336917562724
J2250,223,0.3996415770609319
0370,213,0.3817204301075269
80053,195,0.34946236559139787,80048|82947|84132|84295|80051|82565|84520|82374|82435
70360,160,0.2867383512544803
J0330,152,0.2724014336917563
0301,152,0.2724014336917563
J7120,144,0.25806451612903225
76010,142,0.25448028673835127,71046|71047
0300,135,0.24193548387096775
0305,130,0.23297491039426524
0762,125,0.22401433691756273
85025,117,0.20967741935483872
G0378,116,0.2078853046594982
88300,104,0.1863799283154122
0272,104,0.1863799283154122
0324,95,0.17025089605734767
0310,82,0.14695340501792115
0258,82,0.14695340501792115
70490,71,0.12724014336917563
36415,64,0.11469534050179211
0730,60,0.10752688172043011
0270,59,0.1057347670250896
J3490,58,0.1039426523297491
0306,57,0.10215053763440861
43247,57,0.10215053763440861,43191|43200|43235|43194|43215|43226
85610,56,0.1003584229390681
0312,55,0.0985663082437276
0351,53,0.09498207885304659
0260,52,0.0931899641577061
85730,51,0.0913978494623656
J7030,51,0.0913978494623656
J2001,50,0.08960573476702509
J0690,40,0.07168458781362007
85027,39,0.06989247311827956,85014|85018|85049
J2270,37,0.06630824372759857
0350,34,0.06093189964157706
0410,34,0.06093189964157706
0202U,31,0.05555555555555555,87636|87631
J1885,28,0.05017921146953405
82962,28,0.05017921146953405
74018,26,0.04659498207885305
U0003,26,0.04659498207885305,U0004
0637,25,0.044802867383512544
86900,24,0.043010752688172046
A9270,23,0.04121863799283154
86901,23,0.04121863799283154
Q9967,23,0.04121863799283154
81025,22,0.03942652329749104
0302,22,0.03942652329749104
J2710,22,0.03942652329749104
70491,21,0.03763440860215054
86850,21,0.03763440860215054
J0131,21,0.03763440860215054
J2370,21,0.03763440860215054
J1170,20,0.035842293906810034
88305,19,0.034050179211469536
71010,19,0.034050179211469536
0307,19,0.034050179211469536
J0171,19,0.034050179211469536
U0002,16,0.02867383512544803
0352,15,0.026881720430107527
J2765,15,0.026881720430107527
0271,15,0.026881720430107527
84703,15,0.026881720430107527
31502,15,0.026881720430107527,31528|31570|31578|31541|31571|31561|31540|31577
83735,14,0.025089605734767026
0259,13,0.023297491039426525
0761,13,0.023297491039426525
J1644,13,0.023297491039426525
0460,13,0.023297491039426525
0940,13,0.023297491039426525
J0295,12,0.021505376344086023
0361,12,0.021505376344086023
0750,12,0.021505376344086023
J7050,12,0.021505376344086023
31635,12,0.021505376344086023,31535|31231|31526
G0480,12,0.021505376344086023,81001|81003
0251,11,0.01971326164874552
0255,11,0.01971326164874552
Z7512,10,0.017921146953405017
Z7506,10,0.017921146953405017
J7042,9,0.016129032258064516
0278,9,0.016129032258064516
C9399,9,0.016129032258064516
71020,9,0.016129032258064516
87086,9,0.016129032258064516,87070|87075
80047,8,0.014336917562724014
88304,8,0.014336917562724014
Z7502,8,0.014336917562724014
J0360,8,0.014336917562724014
90471,8,0.014336917562724014,G0008|99392
J2310,7,0.012544802867383513
J2060,7,0.012544802867383513
J1200,7,0.012544802867383513
83605,7,0.012544802867383513
84484,7,0.012544802867383513
83036,7,0.012544802867383513
S0077,7,0.012544802867383513
92612,7,0.012544802867383513,92610
J7040,6,0.010752688172043012
74220,6,0.010752688172043012
71250,6,0.010752688172043012
C9803,6,0.010752688172043012
83690,6,0.010752688172043012
43249,6,0.010752688172043012,43239|43450
U0005,5,0.008960573476702509
S0028,5,0.008960573476702509
0B710DZ,5,0.008960573476702509
0252,5,0.008960573476702509
0771,5,0.008960573476702509
J1815,5,0.008960573476702509
Z7610,5,0.008960573476702509
0444,5,0.008960573476702509
J3480,5,0.008960573476702509
82330,5,0.008960573476702509
A0425,5,0.008960573476702509
J2550,5,0.008960573476702509
0440,5,0.008960573476702509
0760,5,0.008960573476702509
J3301,5,0.008960573476702509
69436,5,0.008960573476702509,69210
A4649,4,0.007168458781362007
J0461,4,0.007168458781362007
85007,4,0.007168458781362007
87040,4,0.007168458781362007
C1726,4,0.007168458781362007
84100,4,0.007168458781362007
83880,4,0.007168458781362007
82550,4,0.007168458781362007
80307,4,0.007168458781362007
J2175,4,0.007168458781362007
0540,4,0.007168458781362007
82803,4,0.007168458781362007
90686,4,0.007168458781362007
87205,4,0.007168458781362007
A4217,4,0.007168458781362007
84443,4,0.007168458781362007
82948,4,0.007168458781362007
87798,4,0.007168458781362007,87206
80076,4,0.007168458781362007,84460|84075
87880,4,0.007168458781362007,87651
86140,3,0.005376344086021506
99001,3,0.005376344086021506
J3535,3,0.005376344086021506
0471,3,0.005376344086021506
J0696,3,0.005376344086021506
88302,3,0.005376344086021506
72020,3,0.005376344086021506
86885,3,0.005376344086021506
87081,3,0.005376344086021506
36416,3,0.005376344086021506
0510,3,0.005376344086021506
94799,3,0.005376344086021506
J1650,3,0.005376344086021506
J8499,3,0.005376344086021506
G0379,3,0.005376344086021506
88311,3,0.005376344086021506
88342,3,0.005376344086021506
0309,3,0.005376344086021506
0369,3,0.005376344086021506
31820,3,0.005376344086021506
0412,3,0.005376344086021506
0CCS8ZZ,3,0.005376344086021506
Q0162,3,0.005376344086021506
87186,3,0.005376344086021506
87077,3,0.005376344086021506
94664,3,0.005376344086021506
31500,3,0.005376344086021506
97162,3,0.005376344086021506,97802
74230,3,0.005376344086021506,74210
0942,2,0.0035842293906810036
Q9963,2,0.0035842293906810036
87116,2,0.0035842293906810036
88112,2,0.0035842293906810036
0311,2,0.0035842293906810036
83550,2,0.0035842293906810036
83540,2,0.0035842293906810036
0451,2,0.0035842293906810036
0452,2,0.0035842293906810036
J0290,2,0.0035842293906810036
A7520,2,0.0035842293906810036
31599,2,0.0035842293906810036
00326,2,0.0035842293906810036
88312,2,0.0035842293906810036
82805,2,0.0035842293906810036
J7121,2,0.0035842293906810036
31899,2,0.0035842293906810036
A4216,2,0.0035842293906810036
72040,2,0.0035842293906810036
A4550,2,0.0035842293906810036
71260,2,0.0035842293906810036
0372,2,0.0035842293906810036
82248,2,0.0035842293906810036
88313,2,0.0035842293906810036
87176,2,0.0035842293906810036
C9113,2,0.0035842293906810036
0279,2,0.0035842293906810036
84702,2,0.0035842293906810036
J1610,2,0.0035842293906810036
J1720,2,0.0035842293906810036
84145,2,0.0035842293906810036
C1757,2,0.0035842293906810036
87426,2,0.0035842293906810036
01999,2,0.0035842293906810036
87633,2,0.0035842293906810036
97530,2,0.0035842293906810036
A0427,2,0.0035842293906810036
J7999,2,0.0035842293906810036
Z7500,2,0.0035842293906810036
74177,2,0.0035842293906810036
0964,2,0.0035842293906810036
J7620,2,0.0035842293906810036
0402,2,0.0035842293906810036
0CCM8ZZ,2,0.0035842293906810036
74000,2,0.0035842293906810036
0420,2,0.0035842293906810036
0424,2,0.0035842293906810036
G8997,2,0.0035842293906810036
87486,2,0.0035842293906810036
87581,2,0.0035842293906810036
31624,2,0.0035842293906810036
90715,2,0.0035842293906810036,90700
0379,1,0.0017921146953405018
0CJS8ZZ,1,0.0017921146953405018
82310,1,0.0017921146953405018
0925,1,0.0017921146953405018
0971,1,0.0017921146953405018
15760,1,0.0017921146953405018
J2930,1,0.0017921146953405018
87101,1,0.0017921146953405018
87299,1,0.0017921146953405018
42140,1,0.0017921146953405018
83655,1,0.0017921146953405018
0981,1,0.0017921146953405018
S5010,1,0.0017921146953405018
93882,1,0.0017921146953405018
0921,1,0.0017921146953405018
J7070,1,0.0017921146953405018
Z7514,1,0.0017921146953405018
0949,1,0.0017921146953405018
J1940,1,0.0017921146953405018
0459,1,0.0017921146953405018
J8540,1,0.0017921146953405018
C1753,1,0.0017921146953405018
82009,1,0.0017921146953405018
82150,1,0.0017921146953405018
82306,1,0.0017921146953405018
82728,1,0.0017921146953405018
82607,1,0.0017921146953405018
C1769,1,0.0017921146953405018
82977,1,0.0017921146953405018
84153,1,0.0017921146953405018
84154,1,0.0017921146953405018
0DC50ZZ,1,0.0017921146953405018
82140,1,0.0017921146953405018
82553,1,0.0017921146953405018
S5000,1,0.0017921146953405018
87430,1,0.0017921146953405018
45378,1,0.0017921146953405018
J9999,1,0.0017921146953405018
A0429,1,0.0017921146953405018
83874,1,0.0017921146953405018
83615,1,0.0017921146953405018
0124,1,0.0017921146953405018
94669,1,0.0017921146953405018
90935,1,0.0017921146953405018
Q5105,1,0.0017921146953405018
0829,1,0.0017921146953405018
A0434,1,0.0017921146953405018
A4215,1,0.0017921146953405018
98960,1,0.0017921146953405018
C1773,1,0.0017921146953405018
G2023,1,0.0017921146953405018
B22100Z,1,0.0017921146953405018
88309,1,0.0017921146953405018
31225,1,0.0017921146953405018
31237,1,0.0017921146953405018
17250,1,0.0017921146953405018
87102,1,0.0017921146953405018
L8699,1,0.0017921146953405018
96379,1,0.0017921146953405018
72170,1,0.0017921146953405018
A0428,1,0.0017921146953405018
87389,1,0.0017921146953405018
30300,1,0.0017921146953405018
42809,1,0.0017921146953405018
92585,1,0.0017921146953405018
92587,1,0.0017921146953405018
J3475,1,0.0017921146953405018
G9172,1,0.0017921146953405018
G9171,1,0.0017921146953405018
92523,1,0.0017921146953405018
92611,1,0.0017921146953405018
0001,1,0.0017921146953405018
99070,1,0.0017921146953405018
